R=70001, TT=RebTrOw, NTX=20, TB=1748794445.13s, D=0.25s
R=77795, TT=RebTrOw, NTX=20, TB=1748812000.34s, D=0.26s
R=77795, TT=RebCr, NTX=69, TB=1748812000.60s, D=0.31s
R=77796, TT=RebTrOw, NTX=20, TB=1748812002.53s, D=0.23s
R=77796, TT=RebCr, NTX=65, TB=1748812002.76s, D=0.40s
R=77797, TT=RebTrOw, NTX=20, TB=1748812004.78s, D=0.25s
R=77797, TT=RebCr, NTX=74, TB=1748812005.03s, D=0.38s
R=77798, TT=RebTrOw, NTX=20, TB=1748812007.03s, D=0.24s
R=77798, TT=RebCr, NTX=70, TB=1748812007.27s, D=0.38s
R=77799, TT=RebTrOw, NTX=20, TB=1748812009.09s, D=0.15s
R=77799, TT=RebCr, NTX=59, TB=1748812009.25s, D=0.42s
R=77800, TT=RebTrOw, NTX=20, TB=1748812011.51s, D=0.21s
R=77800, TT=RebCr, NTX=65, TB=1748812011.72s, D=0.39s
R=77801, TT=RebTrOw, NTX=20, TB=1748812013.62s, D=0.16s
R=77801, TT=RebCr, NTX=56, TB=1748812013.78s, D=0.39s
R=77802, TT=RebTrOw, NTX=20, TB=1748812015.76s, D=0.16s
R=77802, TT=RebCr, NTX=60, TB=1748812015.92s, D=0.54s
R=77803, TT=RebTrOw, NTX=20, TB=1748812018.33s, D=0.27s
R=77803, TT=RebCr, NTX=66, TB=1748812018.60s, D=0.31s
R=77804, TT=RebTrOw, NTX=20, TB=1748812020.49s, D=0.25s
R=77804, TT=RebCr, NTX=66, TB=1748812020.75s, D=0.44s
R=77805, TT=RebTrOw, NTX=20, TB=1748812022.83s, D=0.42s
R=77805, TT=RebCr, NTX=58, TB=1748812023.25s, D=0.39s
R=77806, TT=RebTrOw, NTX=20, TB=1748812025.28s, D=0.22s
R=77806, TT=RebCr, NTX=64, TB=1748812025.50s, D=0.32s
R=77807, TT=RebTrOw, NTX=20, TB=1748812027.59s, D=0.24s
R=77807, TT=RebCr, NTX=55, TB=1748812027.83s, D=0.37s
R=77808, TT=RebTrOw, NTX=20, TB=1748812030.06s, D=0.27s
R=77808, TT=RebCr, NTX=54, TB=1748812030.34s, D=0.28s
R=77809, TT=RebTrOw, NTX=20, TB=1748812032.25s, D=0.24s
R=77809, TT=RebCr, NTX=57, TB=1748812032.49s, D=0.32s
R=77810, TT=RebTrOw, NTX=20, TB=1748812034.46s, D=0.24s
R=77810, TT=RebCr, NTX=78, TB=1748812034.70s, D=0.39s
R=77811, TT=RebTrOw, NTX=20, TB=1748812036.84s, D=0.29s
R=77811, TT=RebCr, NTX=51, TB=1748812037.13s, D=0.35s
R=77812, TT=RebTrOw, NTX=20, TB=1748812038.94s, D=0.15s
R=77812, TT=RebCr, NTX=65, TB=1748812039.08s, D=0.46s
R=77813, TT=RebTrOw, NTX=20, TB=1748812041.37s, D=0.29s
R=77813, TT=RebCr, NTX=49, TB=1748812041.66s, D=0.27s
R=77814, TT=RebTrOw, NTX=20, TB=1748812043.51s, D=0.17s
R=77814, TT=RebCr, NTX=65, TB=1748812043.68s, D=0.34s
R=77815, TT=RebTrOw, NTX=20, TB=1748812045.86s, D=0.30s
R=77815, TT=RebCr, NTX=52, TB=1748812046.15s, D=0.26s
R=77816, TT=RebTrOw, NTX=20, TB=1748812048.04s, D=0.32s
R=77816, TT=RebCr, NTX=53, TB=1748812048.35s, D=0.25s
R=77817, TT=RebTrOw, NTX=20, TB=1748812050.20s, D=0.24s
R=77817, TT=RebCr, NTX=57, TB=1748812050.44s, D=0.36s
R=77818, TT=RebTrOw, NTX=20, TB=1748812052.42s, D=0.25s
R=77818, TT=RebCr, NTX=68, TB=1748812052.68s, D=0.38s
R=77819, TT=RebTrOw, NTX=20, TB=1748812054.64s, D=0.26s
R=77819, TT=RebCr, NTX=55, TB=1748812054.90s, D=0.38s
R=77820, TT=RebTrOw, NTX=20, TB=1748812056.86s, D=0.24s
R=77820, TT=RebCr, NTX=57, TB=1748812057.10s, D=0.31s
R=77821, TT=RebTrOw, NTX=20, TB=1748812059.09s, D=0.20s
R=77821, TT=RebCr, NTX=57, TB=1748812059.29s, D=0.42s
R=77822, TT=RebTrOw, NTX=20, TB=1748812061.36s, D=0.26s
R=77822, TT=RebCr, NTX=60, TB=1748812061.62s, D=0.39s
R=77823, TT=RebTrOw, NTX=20, TB=1748812063.64s, D=0.23s
R=77823, TT=RebCr, NTX=71, TB=1748812063.87s, D=0.39s
R=77824, TT=RebTrOw, NTX=20, TB=1748812065.87s, D=0.22s
R=77824, TT=RebCr, NTX=61, TB=1748812066.09s, D=0.40s
R=77825, TT=RebTrOw, NTX=20, TB=1748812068.35s, D=0.27s
R=77825, TT=RebCr, NTX=61, TB=1748812068.62s, D=0.35s
R=77826, TT=RebTrOw, NTX=20, TB=1748812070.55s, D=0.20s
R=77826, TT=RebCr, NTX=56, TB=1748812070.75s, D=0.36s
R=77827, TT=RebTrOw, NTX=20, TB=1748812072.82s, D=0.27s
R=77827, TT=RebCr, NTX=53, TB=1748812073.10s, D=0.30s
R=77828, TT=RebTrOw, NTX=20, TB=1748812075.01s, D=0.26s
R=77828, TT=RebCr, NTX=60, TB=1748812075.27s, D=0.30s
R=77829, TT=RebTrOw, NTX=20, TB=1748812077.23s, D=0.23s
R=77829, TT=RebCr, NTX=52, TB=1748812077.46s, D=0.40s
R=77830, TT=RebTrOw, NTX=20, TB=1748812079.50s, D=0.24s
R=77830, TT=RebCr, NTX=76, TB=1748812079.74s, D=0.41s
R=77831, TT=RebTrOw, NTX=20, TB=1748812081.77s, D=0.25s
R=77831, TT=RebCr, NTX=64, TB=1748812082.02s, D=0.36s
R=77832, TT=RebTrOw, NTX=20, TB=1748812083.92s, D=0.26s
R=77832, TT=RebCr, NTX=46, TB=1748812084.18s, D=0.30s
R=77833, TT=RebTrOw, NTX=20, TB=1748812086.25s, D=0.18s
R=77833, TT=RebCr, NTX=70, TB=1748812086.43s, D=0.36s
R=77834, TT=RebTrOw, NTX=20, TB=1748812088.72s, D=0.27s
R=77834, TT=RebCr, NTX=62, TB=1748812088.99s, D=0.29s
R=77835, TT=RebTrOw, NTX=20, TB=1748812090.89s, D=0.26s
R=77835, TT=RebCr, NTX=52, TB=1748812091.15s, D=0.29s
R=77836, TT=RebTrOw, NTX=20, TB=1748812093.08s, D=0.18s
R=77836, TT=RebCr, NTX=61, TB=1748812093.26s, D=0.35s
R=77837, TT=RebTrOw, NTX=20, TB=1748812095.35s, D=0.21s
R=77837, TT=RebCr, NTX=63, TB=1748812095.56s, D=0.32s
R=77838, TT=RebTrOw, NTX=20, TB=1748812097.61s, D=0.19s
R=77838, TT=RebCr, NTX=71, TB=1748812097.80s, D=0.34s
R=77839, TT=RebTrOw, NTX=20, TB=1748812099.82s, D=0.22s
R=77839, TT=RebCr, NTX=72, TB=1748812100.04s, D=0.39s
R=77840, TT=RebTrOw, NTX=20, TB=1748812102.02s, D=0.16s
R=77840, TT=RebCr, NTX=45, TB=1748812102.18s, D=0.35s
R=77841, TT=RebTrOw, NTX=20, TB=1748812104.33s, D=0.27s
R=77841, TT=RebCr, NTX=49, TB=1748812104.60s, D=0.31s
R=77842, TT=RebTrOw, NTX=20, TB=1748812106.57s, D=0.25s
R=77842, TT=RebCr, NTX=53, TB=1748812106.81s, D=0.38s
R=77843, TT=RebTrOw, NTX=20, TB=1748812108.83s, D=0.25s
R=77843, TT=RebCr, NTX=60, TB=1748812109.09s, D=0.35s
R=77844, TT=RebTrOw, NTX=20, TB=1748812111.05s, D=0.23s
R=77844, TT=RebCr, NTX=55, TB=1748812111.28s, D=0.39s
R=77845, TT=RebTrOw, NTX=20, TB=1748812113.29s, D=0.26s
R=77845, TT=RebCr, NTX=56, TB=1748812113.56s, D=0.34s
R=77846, TT=RebTrOw, NTX=20, TB=1748812115.52s, D=0.24s
R=77846, TT=RebCr, NTX=51, TB=1748812115.76s, D=0.34s
R=77847, TT=RebTrOw, NTX=20, TB=1748812117.80s, D=0.23s
R=77847, TT=RebCr, NTX=56, TB=1748812118.03s, D=0.38s
R=77848, TT=RebTrOw, NTX=20, TB=1748812120.03s, D=0.32s
R=77848, TT=RebCr, NTX=60, TB=1748812120.35s, D=0.28s
R=77849, TT=RebTrOw, NTX=20, TB=1748812122.25s, D=0.26s
R=77849, TT=RebCr, NTX=55, TB=1748812122.51s, D=0.34s
R=77850, TT=RebTrOw, NTX=20, TB=1748812124.45s, D=0.24s
R=77850, TT=RebCr, NTX=53, TB=1748812124.68s, D=0.33s
R=77851, TT=RebTrOw, NTX=20, TB=1748812126.68s, D=0.32s
R=77851, TT=RebCr, NTX=63, TB=1748812127.00s, D=0.30s
R=77852, TT=RebTrOw, NTX=20, TB=1748812128.79s, D=0.16s
R=77852, TT=RebCr, NTX=54, TB=1748812128.95s, D=0.39s
R=77853, TT=RebTrOw, NTX=20, TB=1748812131.10s, D=0.26s
R=77853, TT=RebCr, NTX=63, TB=1748812131.36s, D=0.34s
R=77854, TT=RebTrOw, NTX=20, TB=1748812133.35s, D=0.22s
R=77854, TT=RebCr, NTX=60, TB=1748812133.57s, D=0.38s
R=77855, TT=RebTrOw, NTX=20, TB=1748812135.46s, D=0.14s
R=77855, TT=RebCr, NTX=61, TB=1748812135.61s, D=0.44s
R=77856, TT=RebTrOw, NTX=20, TB=1748812137.96s, D=0.26s
R=77856, TT=RebCr, NTX=47, TB=1748812138.22s, D=0.35s
R=77857, TT=RebTrOw, NTX=20, TB=1748812140.08s, D=0.16s
R=77857, TT=RebCr, NTX=52, TB=1748812140.24s, D=0.38s
R=77858, TT=RebTrOw, NTX=20, TB=1748812142.37s, D=0.21s
R=77858, TT=RebCr, NTX=50, TB=1748812142.57s, D=0.30s
R=77859, TT=RebTrOw, NTX=20, TB=1748812144.69s, D=0.26s
R=77859, TT=RebCr, NTX=58, TB=1748812144.95s, D=0.39s
R=77860, TT=RebTrOw, NTX=20, TB=1748812146.85s, D=0.18s
R=77860, TT=RebCr, NTX=50, TB=1748812147.04s, D=0.30s
R=77861, TT=RebTrOw, NTX=20, TB=1748812149.05s, D=0.14s
R=77861, TT=RebCr, NTX=60, TB=1748812149.20s, D=0.21s
R=77862, TT=RebTrOw, NTX=20, TB=1748812151.52s, D=0.25s
R=77862, TT=RebCr, NTX=60, TB=1748812151.77s, D=0.34s
R=77863, TT=RebTrOw, NTX=20, TB=1748812153.74s, D=0.25s
R=77863, TT=RebCr, NTX=63, TB=1748812153.99s, D=0.34s
R=77864, TT=RebTrOw, NTX=20, TB=1748812155.94s, D=0.24s
R=77864, TT=RebCr, NTX=51, TB=1748812156.18s, D=0.31s
R=77865, TT=RebTrOw, NTX=20, TB=1748812158.28s, D=0.24s
R=77865, TT=RebCr, NTX=56, TB=1748812158.52s, D=0.29s
R=77866, TT=RebTrOw, NTX=20, TB=1748812160.53s, D=0.27s
R=77866, TT=RebCr, NTX=58, TB=1748812160.81s, D=0.33s
R=77867, TT=RebTrOw, NTX=20, TB=1748812162.76s, D=0.26s
R=77867, TT=RebCr, NTX=55, TB=1748812163.02s, D=0.38s
R=77868, TT=RebTrOw, NTX=20, TB=1748812165.03s, D=0.29s
R=77868, TT=RebCr, NTX=64, TB=1748812165.32s, D=0.32s
R=77869, TT=RebTrOw, NTX=20, TB=1748812167.24s, D=0.26s
R=77869, TT=RebCr, NTX=54, TB=1748812167.50s, D=0.35s
R=77870, TT=RebTrOw, NTX=20, TB=1748812169.56s, D=0.24s
R=77870, TT=RebCr, NTX=56, TB=1748812169.80s, D=0.37s
R=77871, TT=RebTrOw, NTX=20, TB=1748812171.87s, D=0.25s
R=77871, TT=RebCr, NTX=60, TB=1748812172.12s, D=0.36s
R=77872, TT=RebTrOw, NTX=20, TB=1748812173.80s, D=0.15s
R=77872, TT=RebCr, NTX=59, TB=1748812173.95s, D=0.26s
R=77873, TT=RebTrOw, NTX=20, TB=1748812176.23s, D=0.20s
R=77873, TT=RebCr, NTX=54, TB=1748812176.43s, D=0.29s
R=77874, TT=RebTrOw, NTX=20, TB=1748812178.56s, D=0.25s
R=77874, TT=RebCr, NTX=76, TB=1748812178.81s, D=0.33s
R=77875, TT=RebTrOw, NTX=20, TB=1748812180.67s, D=0.15s
R=77875, TT=RebCr, NTX=61, TB=1748812180.81s, D=0.19s
R=77876, TT=RebTrOw, NTX=20, TB=1748812183.63s, D=0.26s
R=77876, TT=RebCr, NTX=61, TB=1748812183.88s, D=0.32s
R=77877, TT=RebTrOw, NTX=20, TB=1748812185.76s, D=0.32s
R=77877, TT=RebCr, NTX=64, TB=1748812186.08s, D=0.26s
R=77878, TT=RebTrOw, NTX=20, TB=1748812188.11s, D=0.17s
R=77878, TT=RebCr, NTX=52, TB=1748812188.28s, D=0.32s
R=77879, TT=RebTrOw, NTX=20, TB=1748812190.36s, D=0.25s
R=77879, TT=RebCr, NTX=67, TB=1748812190.61s, D=0.34s
R=77880, TT=RebTrOw, NTX=20, TB=1748812192.58s, D=0.27s
R=77880, TT=RebCr, NTX=64, TB=1748812192.85s, D=0.29s
R=77881, TT=RebTrOw, NTX=20, TB=1748812194.75s, D=0.25s
R=77881, TT=RebCr, NTX=65, TB=1748812195.01s, D=0.31s
R=77882, TT=RebTrOw, NTX=20, TB=1748812196.96s, D=0.31s
R=77882, TT=RebCr, NTX=65, TB=1748812197.26s, D=0.32s
R=77883, TT=RebTrOw, NTX=20, TB=1748812199.19s, D=0.31s
R=77883, TT=RebCr, NTX=65, TB=1748812199.51s, D=0.28s
R=77884, TT=RebTrOw, NTX=20, TB=1748812201.43s, D=0.24s
R=77884, TT=RebCr, NTX=57, TB=1748812201.67s, D=0.39s
R=77885, TT=RebTrOw, NTX=20, TB=1748812203.73s, D=0.23s
R=77885, TT=RebCr, NTX=64, TB=1748812203.95s, D=0.49s
R=77886, TT=RebTrOw, NTX=20, TB=1748812206.33s, D=0.27s
R=77886, TT=RebCr, NTX=50, TB=1748812206.60s, D=0.34s
R=77887, TT=RebTrOw, NTX=20, TB=1748812208.54s, D=0.17s
R=77887, TT=RebCr, NTX=65, TB=1748812208.71s, D=0.38s
R=77888, TT=RebTrOw, NTX=20, TB=1748812210.94s, D=0.28s
R=77888, TT=RebCr, NTX=63, TB=1748812211.22s, D=0.30s
R=77889, TT=RebTrOw, NTX=20, TB=1748812213.11s, D=0.21s
R=77889, TT=RebCr, NTX=66, TB=1748812213.32s, D=0.45s
R=77890, TT=RebTrOw, NTX=20, TB=1748812215.33s, D=0.18s
R=77890, TT=RebCr, NTX=64, TB=1748812215.50s, D=0.32s
R=77891, TT=RebTrOw, NTX=20, TB=1748812217.88s, D=0.17s
R=77891, TT=RebCr, NTX=61, TB=1748812218.05s, D=0.35s
R=77892, TT=RebTrOw, NTX=20, TB=1748812220.13s, D=0.25s
R=77892, TT=RebCr, NTX=57, TB=1748812220.38s, D=0.27s
R=77893, TT=RebTrOw, NTX=20, TB=1748812222.39s, D=0.22s
R=77893, TT=RebCr, NTX=60, TB=1748812222.61s, D=0.27s
R=77894, TT=RebTrOw, NTX=20, TB=1748812224.60s, D=0.16s
R=77894, TT=RebCr, NTX=58, TB=1748812224.77s, D=0.36s
R=77895, TT=RebTrOw, NTX=20, TB=1748812226.91s, D=0.26s
R=77895, TT=RebCr, NTX=64, TB=1748812227.17s, D=0.37s
R=77896, TT=RebTrOw, NTX=20, TB=1748812229.16s, D=0.25s
R=77896, TT=RebCr, NTX=54, TB=1748812229.41s, D=0.33s
R=77897, TT=RebTrOw, NTX=20, TB=1748812231.43s, D=0.21s
R=77897, TT=RebCr, NTX=65, TB=1748812231.64s, D=0.36s
R=77898, TT=RebTrOw, NTX=20, TB=1748812233.68s, D=0.27s
R=77898, TT=RebCr, NTX=60, TB=1748812233.95s, D=0.38s
R=77899, TT=RebTrOw, NTX=20, TB=1748812235.98s, D=0.26s
R=77899, TT=RebCr, NTX=65, TB=1748812236.24s, D=0.39s
R=77900, TT=RebTrOw, NTX=20, TB=1748812238.21s, D=0.26s
R=77900, TT=RebCr, NTX=70, TB=1748812238.47s, D=0.36s
R=77901, TT=RebTrOw, NTX=20, TB=1748812240.33s, D=0.17s
R=77901, TT=RebCr, NTX=58, TB=1748812240.50s, D=0.37s
R=77902, TT=RebTrOw, NTX=20, TB=1748812242.58s, D=0.22s
R=77902, TT=RebCr, NTX=67, TB=1748812242.81s, D=0.41s
R=77903, TT=RebTrOw, NTX=20, TB=1748812244.94s, D=0.26s
R=77903, TT=RebCr, NTX=70, TB=1748812245.20s, D=0.33s
R=77904, TT=RebTrOw, NTX=20, TB=1748812247.22s, D=0.20s
R=77904, TT=RebCr, NTX=51, TB=1748812247.41s, D=0.29s
R=77905, TT=RebTrOw, NTX=20, TB=1748812249.51s, D=0.30s
R=77905, TT=RebCr, NTX=58, TB=1748812249.81s, D=0.38s
R=77906, TT=RebTrOw, NTX=20, TB=1748812251.78s, D=0.31s
R=77906, TT=RebCr, NTX=64, TB=1748812252.09s, D=0.41s
R=77907, TT=RebTrOw, NTX=20, TB=1748812253.95s, D=0.20s
R=77907, TT=RebCr, NTX=65, TB=1748812254.15s, D=0.44s
R=77908, TT=RebTrOw, NTX=20, TB=1748812256.08s, D=0.16s
R=77908, TT=RebCr, NTX=61, TB=1748812256.24s, D=0.28s
R=77909, TT=RebTrOw, NTX=20, TB=1748812258.77s, D=0.25s
R=77909, TT=RebCr, NTX=58, TB=1748812259.01s, D=0.39s
R=77910, TT=RebTrOw, NTX=20, TB=1748812261.00s, D=0.24s
R=77910, TT=RebCr, NTX=60, TB=1748812261.24s, D=0.34s
R=77911, TT=RebTrOw, NTX=20, TB=1748812263.26s, D=0.38s
R=77911, TT=RebCr, NTX=49, TB=1748812263.64s, D=0.41s
R=77912, TT=RebTrOw, NTX=20, TB=1748812265.75s, D=0.43s
R=77912, TT=RebCr, NTX=53, TB=1748812266.18s, D=0.31s
R=77913, TT=RebTrOw, NTX=20, TB=1748812268.01s, D=0.19s
R=77913, TT=RebCr, NTX=68, TB=1748812268.20s, D=0.39s
R=77914, TT=RebTrOw, NTX=20, TB=1748812270.31s, D=0.26s
R=77914, TT=RebCr, NTX=48, TB=1748812270.57s, D=0.30s
R=77915, TT=RebTrOw, NTX=20, TB=1748812272.50s, D=0.25s
R=77915, TT=RebCr, NTX=60, TB=1748812272.75s, D=0.34s
R=77916, TT=RebTrOw, NTX=20, TB=1748812274.71s, D=0.22s
R=77916, TT=RebCr, NTX=57, TB=1748812274.92s, D=0.37s
R=77917, TT=RebTrOw, NTX=20, TB=1748812276.93s, D=0.24s
R=77917, TT=RebCr, NTX=57, TB=1748812277.17s, D=0.33s
R=77918, TT=RebTrOw, NTX=20, TB=1748812279.31s, D=0.24s
R=77918, TT=RebCr, NTX=72, TB=1748812279.55s, D=0.38s
R=77919, TT=RebTrOw, NTX=20, TB=1748812281.54s, D=0.24s
R=77919, TT=RebCr, NTX=64, TB=1748812281.77s, D=0.36s
R=77920, TT=RebTrOw, NTX=20, TB=1748812283.74s, D=0.23s
R=77920, TT=RebCr, NTX=64, TB=1748812283.97s, D=0.38s
R=77921, TT=RebTrOw, NTX=20, TB=1748812286.06s, D=0.27s
R=77921, TT=RebCr, NTX=47, TB=1748812286.33s, D=0.34s
R=77922, TT=RebTrOw, NTX=20, TB=1748812288.32s, D=0.28s
R=77922, TT=RebCr, NTX=54, TB=1748812288.60s, D=0.34s
R=77923, TT=RebTrOw, NTX=20, TB=1748812290.55s, D=0.28s
R=77923, TT=RebCr, NTX=61, TB=1748812290.84s, D=0.35s
R=77924, TT=RebTrOw, NTX=20, TB=1748812292.74s, D=0.19s
R=77924, TT=RebCr, NTX=61, TB=1748812292.92s, D=0.43s
R=77925, TT=RebTrOw, NTX=20, TB=1748812294.97s, D=0.30s
R=77925, TT=RebCr, NTX=62, TB=1748812295.27s, D=0.29s
R=77926, TT=RebTrOw, NTX=20, TB=1748812297.18s, D=0.24s
R=77926, TT=RebCr, NTX=54, TB=1748812297.42s, D=0.34s
R=77927, TT=RebTrOw, NTX=20, TB=1748812299.28s, D=0.20s
R=77927, TT=RebCr, NTX=55, TB=1748812299.49s, D=0.32s
R=77928, TT=RebTrOw, NTX=20, TB=1748812301.58s, D=0.28s
R=77928, TT=RebCr, NTX=65, TB=1748812301.86s, D=0.29s
R=77929, TT=RebTrOw, NTX=20, TB=1748812303.77s, D=0.27s
R=77929, TT=RebCr, NTX=57, TB=1748812304.04s, D=0.32s
R=77930, TT=RebTrOw, NTX=20, TB=1748812305.97s, D=0.26s
R=77930, TT=RebCr, NTX=67, TB=1748812306.23s, D=0.31s
R=77931, TT=RebTrOw, NTX=20, TB=1748812308.42s, D=0.40s
R=77931, TT=RebCr, NTX=70, TB=1748812308.83s, D=0.34s
R=77932, TT=RebTrOw, NTX=20, TB=1748812310.79s, D=0.30s
R=77932, TT=RebCr, NTX=67, TB=1748812311.09s, D=0.27s
R=77933, TT=RebTrOw, NTX=20, TB=1748812312.92s, D=0.19s
R=77933, TT=RebCr, NTX=51, TB=1748812313.11s, D=0.39s
R=77934, TT=RebTrOw, NTX=20, TB=1748812315.30s, D=0.24s
R=77934, TT=RebCr, NTX=51, TB=1748812315.54s, D=0.31s
R=77935, TT=RebTrOw, NTX=20, TB=1748812317.48s, D=0.25s
R=77935, TT=RebCr, NTX=63, TB=1748812317.73s, D=0.40s
R=77936, TT=RebTrOw, NTX=20, TB=1748812319.78s, D=0.24s
R=77936, TT=RebCr, NTX=65, TB=1748812320.02s, D=0.35s
R=77937, TT=RebTrOw, NTX=20, TB=1748812321.87s, D=0.16s
R=77937, TT=RebCr, NTX=64, TB=1748812322.03s, D=0.40s
R=77938, TT=RebTrOw, NTX=20, TB=1748812324.57s, D=0.27s
R=77938, TT=RebCr, NTX=58, TB=1748812324.83s, D=0.24s
R=77939, TT=RebTrOw, NTX=20, TB=1748812326.64s, D=0.21s
R=77939, TT=RebCr, NTX=58, TB=1748812326.84s, D=0.46s
R=77940, TT=RebTrOw, NTX=20, TB=1748812328.95s, D=0.17s
R=77940, TT=RebCr, NTX=55, TB=1748812329.12s, D=0.31s
R=77941, TT=RebTrOw, NTX=20, TB=1748812331.24s, D=0.26s
R=77941, TT=RebCr, NTX=54, TB=1748812331.50s, D=0.36s
R=77942, TT=RebTrOw, NTX=20, TB=1748812333.52s, D=0.32s
R=77942, TT=RebCr, NTX=59, TB=1748812333.84s, D=0.45s
R=77943, TT=RebTrOw, NTX=20, TB=1748812335.85s, D=0.19s
R=77943, TT=RebCr, NTX=53, TB=1748812336.04s, D=0.35s
R=77944, TT=RebTrOw, NTX=20, TB=1748812338.15s, D=0.25s
R=77944, TT=RebCr, NTX=60, TB=1748812338.40s, D=0.29s
R=77945, TT=RebTrOw, NTX=20, TB=1748812340.53s, D=0.17s
R=77945, TT=RebCr, NTX=55, TB=1748812340.71s, D=0.49s
R=77946, TT=RebTrOw, NTX=20, TB=1748812342.87s, D=0.30s
R=77946, TT=RebCr, NTX=58, TB=1748812343.17s, D=0.33s
R=77947, TT=RebTrOw, NTX=20, TB=1748812345.10s, D=0.23s
R=77947, TT=RebCr, NTX=57, TB=1748812345.33s, D=0.30s
R=77948, TT=RebTrOw, NTX=20, TB=1748812347.31s, D=0.23s
R=77948, TT=RebCr, NTX=58, TB=1748812347.54s, D=0.35s
R=77949, TT=RebTrOw, NTX=20, TB=1748812349.51s, D=0.24s
R=77949, TT=RebCr, NTX=56, TB=1748812349.75s, D=0.41s
R=77950, TT=RebTrOw, NTX=20, TB=1748812351.76s, D=0.25s
R=77950, TT=RebCr, NTX=64, TB=1748812352.00s, D=0.37s
R=77951, TT=RebTrOw, NTX=20, TB=1748812353.95s, D=0.25s
R=77951, TT=RebCr, NTX=54, TB=1748812354.21s, D=0.37s
R=77952, TT=RebTrOw, NTX=20, TB=1748812356.19s, D=0.28s
R=77952, TT=RebCr, NTX=59, TB=1748812356.48s, D=0.36s
R=77953, TT=RebTrOw, NTX=20, TB=1748812358.43s, D=0.27s
R=77953, TT=RebCr, NTX=62, TB=1748812358.69s, D=0.34s
R=77954, TT=RebTrOw, NTX=20, TB=1748812360.88s, D=0.28s
R=77954, TT=RebCr, NTX=62, TB=1748812361.16s, D=0.29s
R=77955, TT=RebTrOw, NTX=20, TB=1748812363.09s, D=0.22s
R=77955, TT=RebCr, NTX=58, TB=1748812363.30s, D=0.37s
R=77956, TT=RebTrOw, NTX=20, TB=1748812365.40s, D=0.28s
R=77956, TT=RebCr, NTX=72, TB=1748812365.68s, D=0.44s
R=77957, TT=RebTrOw, NTX=20, TB=1748812367.67s, D=0.16s
R=77957, TT=RebCr, NTX=66, TB=1748812367.83s, D=0.36s
R=77958, TT=RebTrOw, NTX=20, TB=1748812369.97s, D=0.26s
R=77958, TT=RebCr, NTX=60, TB=1748812370.23s, D=0.36s
R=77959, TT=RebTrOw, NTX=20, TB=1748812372.14s, D=0.23s
R=77959, TT=RebCr, NTX=59, TB=1748812372.37s, D=0.37s
R=77960, TT=RebTrOw, NTX=20, TB=1748812374.33s, D=0.21s
R=77960, TT=RebCr, NTX=56, TB=1748812374.54s, D=0.34s
R=77961, TT=RebTrOw, NTX=20, TB=1748812376.61s, D=0.28s
R=77961, TT=RebCr, NTX=66, TB=1748812376.89s, D=0.37s
R=77962, TT=RebTrOw, NTX=20, TB=1748812378.91s, D=0.24s
R=77962, TT=RebCr, NTX=63, TB=1748812379.15s, D=0.37s
R=77963, TT=RebTrOw, NTX=20, TB=1748812381.13s, D=0.27s
R=77963, TT=RebCr, NTX=65, TB=1748812381.40s, D=0.34s
R=77964, TT=RebTrOw, NTX=20, TB=1748812383.34s, D=0.39s
R=77964, TT=RebCr, NTX=60, TB=1748812383.73s, D=0.47s
R=77965, TT=RebTrOw, NTX=20, TB=1748812385.83s, D=0.37s
R=77965, TT=RebCr, NTX=49, TB=1748812386.20s, D=0.28s
R=77966, TT=RebTrOw, NTX=20, TB=1748812388.27s, D=0.26s
R=77966, TT=RebCr, NTX=63, TB=1748812388.52s, D=0.34s
R=77967, TT=RebTrOw, NTX=20, TB=1748812390.40s, D=0.16s
R=77967, TT=RebCr, NTX=66, TB=1748812390.56s, D=0.36s
R=77968, TT=RebTrOw, NTX=20, TB=1748812392.57s, D=0.15s
R=77968, TT=RebCr, NTX=61, TB=1748812392.72s, D=0.40s
R=77969, TT=RebTrOw, NTX=20, TB=1748812394.87s, D=0.22s
R=77969, TT=RebCr, NTX=59, TB=1748812395.08s, D=0.35s
R=77970, TT=RebTrOw, NTX=20, TB=1748812397.09s, D=0.29s
R=77970, TT=RebCr, NTX=66, TB=1748812397.38s, D=0.32s
R=77971, TT=RebTrOw, NTX=20, TB=1748812399.36s, D=0.26s
R=77971, TT=RebCr, NTX=55, TB=1748812399.63s, D=0.33s
R=77972, TT=RebTrOw, NTX=20, TB=1748812401.70s, D=0.17s
R=77972, TT=RebCr, NTX=63, TB=1748812401.87s, D=0.35s
R=77973, TT=RebTrOw, NTX=20, TB=1748812403.96s, D=0.20s
R=77973, TT=RebCr, NTX=64, TB=1748812404.16s, D=0.43s
R=77974, TT=RebTrOw, NTX=20, TB=1748812406.22s, D=0.24s
R=77974, TT=RebCr, NTX=54, TB=1748812406.46s, D=0.36s
R=77975, TT=RebTrOw, NTX=20, TB=1748812408.53s, D=0.29s
R=77975, TT=RebCr, NTX=59, TB=1748812408.83s, D=0.31s
R=77976, TT=RebTrOw, NTX=20, TB=1748812410.73s, D=0.24s
R=77976, TT=RebCr, NTX=59, TB=1748812410.97s, D=0.34s
R=77977, TT=RebTrOw, NTX=20, TB=1748812412.96s, D=0.25s
R=77977, TT=RebCr, NTX=58, TB=1748812413.21s, D=0.40s
R=77978, TT=RebTrOw, NTX=20, TB=1748812415.22s, D=0.24s
