R=20001, TT=RebTrOw, NTX=20, TB=1748680647.70s, D=0.21s
R=29383, TT=RebCr, NTX=63, TB=1748702038.48s, D=0.33s
R=29384, TT=RebTrOw, NTX=20, TB=1748702040.40s, D=0.22s
R=29384, TT=RebCr, NTX=46, TB=1748702040.62s, D=0.30s
R=29385, TT=RebTrOw, NTX=20, TB=1748702042.70s, D=0.31s
R=29385, TT=RebCr, NTX=65, TB=1748702043.01s, D=0.59s
R=29386, TT=RebTrOw, NTX=20, TB=1748702045.20s, D=0.27s
R=29386, TT=RebCr, NTX=73, TB=1748702045.47s, D=0.34s
R=29387, TT=RebTrOw, NTX=20, TB=1748702047.35s, D=0.20s
R=29387, TT=RebCr, NTX=65, TB=1748702047.55s, D=0.44s
R=29388, TT=RebTrOw, NTX=20, TB=1748702049.90s, D=0.25s
R=29388, TT=RebCr, NTX=67, TB=1748702050.16s, D=0.31s
R=29389, TT=RebTrOw, NTX=20, TB=1748702052.11s, D=0.23s
R=29389, TT=RebCr, NTX=66, TB=1748702052.34s, D=0.38s
R=29390, TT=RebTrOw, NTX=20, TB=1748702054.24s, D=0.15s
R=29390, TT=RebCr, NTX=65, TB=1748702054.39s, D=0.46s
R=29391, TT=RebTrOw, NTX=20, TB=1748702056.66s, D=0.25s
R=29391, TT=RebCr, NTX=60, TB=1748702056.91s, D=0.39s
R=29392, TT=RebTrOw, NTX=20, TB=1748702058.94s, D=0.25s
R=29392, TT=RebCr, NTX=62, TB=1748702059.18s, D=0.33s
R=29393, TT=RebTrOw, NTX=20, TB=1748702061.08s, D=0.28s
R=29393, TT=RebCr, NTX=52, TB=1748702061.36s, D=0.31s
R=29394, TT=RebTrOw, NTX=20, TB=1748702063.38s, D=0.27s
R=29394, TT=RebCr, NTX=60, TB=1748702063.66s, D=0.33s
R=29395, TT=RebTrOw, NTX=20, TB=1748702065.58s, D=0.28s
R=29395, TT=RebCr, NTX=70, TB=1748702065.86s, D=0.36s
R=29396, TT=RebTrOw, NTX=20, TB=1748702067.80s, D=0.24s
R=29396, TT=RebCr, NTX=67, TB=1748702068.05s, D=0.37s
R=29397, TT=RebTrOw, NTX=20, TB=1748702070.18s, D=0.26s
R=29397, TT=RebCr, NTX=62, TB=1748702070.44s, D=0.36s
R=29398, TT=RebTrOw, NTX=20, TB=1748702072.41s, D=0.29s
R=29398, TT=RebCr, NTX=57, TB=1748702072.70s, D=0.32s
R=29399, TT=RebTrOw, NTX=20, TB=1748702074.56s, D=0.18s
R=29399, TT=RebCr, NTX=58, TB=1748702074.74s, D=0.40s
R=29400, TT=RebTrOw, NTX=20, TB=1748702076.89s, D=0.26s
R=29400, TT=RebCr, NTX=60, TB=1748702077.15s, D=0.31s
R=29401, TT=RebTrOw, NTX=20, TB=1748702078.99s, D=0.19s
R=29401, TT=RebCr, NTX=63, TB=1748702079.19s, D=0.31s
R=29402, TT=RebTrOw, NTX=20, TB=1748702081.30s, D=0.26s
R=29402, TT=RebCr, NTX=58, TB=1748702081.56s, D=0.35s
R=29403, TT=RebTrOw, NTX=20, TB=1748702083.54s, D=0.32s
R=29403, TT=RebCr, NTX=68, TB=1748702083.86s, D=0.26s
R=29404, TT=RebTrOw, NTX=20, TB=1748702085.75s, D=0.38s
R=29404, TT=RebCr, NTX=64, TB=1748702086.13s, D=0.40s
R=29405, TT=RebTrOw, NTX=20, TB=1748702088.13s, D=0.29s
R=29405, TT=RebCr, NTX=60, TB=1748702088.42s, D=0.31s
R=29406, TT=RebTrOw, NTX=20, TB=1748702090.36s, D=0.28s
R=29406, TT=RebCr, NTX=66, TB=1748702090.64s, D=0.36s
R=29407, TT=RebTrOw, NTX=20, TB=1748702092.63s, D=0.25s
R=29407, TT=RebCr, NTX=64, TB=1748702092.88s, D=0.32s
R=29408, TT=RebTrOw, NTX=20, TB=1748702094.79s, D=0.26s
R=29408, TT=RebCr, NTX=66, TB=1748702095.05s, D=0.36s
R=29409, TT=RebTrOw, NTX=20, TB=1748702097.03s, D=0.28s
R=29409, TT=RebCr, NTX=58, TB=1748702097.31s, D=0.35s
R=29410, TT=RebTrOw, NTX=20, TB=1748702099.31s, D=0.26s
R=29410, TT=RebCr, NTX=74, TB=1748702099.56s, D=0.39s
R=29411, TT=RebTrOw, NTX=20, TB=1748702101.59s, D=0.32s
R=29411, TT=RebCr, NTX=63, TB=1748702101.92s, D=0.32s
R=29412, TT=RebTrOw, NTX=20, TB=1748702103.92s, D=0.37s
R=29412, TT=RebCr, NTX=62, TB=1748702104.29s, D=0.40s
R=29413, TT=RebTrOw, NTX=20, TB=1748702106.26s, D=0.17s
R=29413, TT=RebCr, NTX=57, TB=1748702106.43s, D=0.35s
R=29414, TT=RebTrOw, NTX=20, TB=1748702108.65s, D=0.24s
R=29414, TT=RebCr, NTX=60, TB=1748702108.88s, D=0.39s
R=29415, TT=RebTrOw, NTX=20, TB=1748702110.97s, D=0.26s
R=29415, TT=RebCr, NTX=55, TB=1748702111.23s, D=0.29s
R=29416, TT=RebTrOw, NTX=20, TB=1748702113.29s, D=0.30s
R=29416, TT=RebCr, NTX=63, TB=1748702113.58s, D=0.28s
R=29417, TT=RebTrOw, NTX=20, TB=1748702115.41s, D=0.19s
R=29417, TT=RebCr, NTX=56, TB=1748702115.60s, D=0.36s
R=29418, TT=RebTrOw, NTX=20, TB=1748702117.73s, D=0.30s
R=29418, TT=RebCr, NTX=57, TB=1748702118.02s, D=0.30s
R=29419, TT=RebTrOw, NTX=20, TB=1748702119.94s, D=0.28s
R=29419, TT=RebCr, NTX=62, TB=1748702120.22s, D=0.34s
R=29420, TT=RebTrOw, NTX=20, TB=1748702122.19s, D=0.26s
R=29420, TT=RebCr, NTX=70, TB=1748702122.45s, D=0.40s
R=29421, TT=RebTrOw, NTX=20, TB=1748702124.40s, D=0.20s
R=29421, TT=RebCr, NTX=50, TB=1748702124.60s, D=0.31s
R=29422, TT=RebTrOw, NTX=20, TB=1748702126.71s, D=0.28s
R=29422, TT=RebCr, NTX=49, TB=1748702126.98s, D=0.30s
R=29423, TT=RebTrOw, NTX=20, TB=1748702128.94s, D=0.36s
R=29423, TT=RebCr, NTX=55, TB=1748702129.29s, D=0.30s
R=29424, TT=RebTrOw, NTX=20, TB=1748702131.23s, D=0.26s
R=29424, TT=RebCr, NTX=55, TB=1748702131.49s, D=0.35s
R=29425, TT=RebTrOw, NTX=20, TB=1748702133.44s, D=0.29s
R=29425, TT=RebCr, NTX=52, TB=1748702133.73s, D=0.38s
R=29426, TT=RebTrOw, NTX=20, TB=1748702135.71s, D=0.26s
R=29426, TT=RebCr, NTX=56, TB=1748702135.97s, D=0.49s
R=29427, TT=RebTrOw, NTX=20, TB=1748702138.01s, D=0.21s
R=29427, TT=RebCr, NTX=56, TB=1748702138.22s, D=0.30s
R=29428, TT=RebTrOw, NTX=20, TB=1748702140.35s, D=0.34s
R=29428, TT=RebCr, NTX=65, TB=1748702140.70s, D=0.28s
R=29429, TT=RebTrOw, NTX=20, TB=1748702142.55s, D=0.22s
R=29429, TT=RebCr, NTX=73, TB=1748702142.77s, D=0.43s
R=29430, TT=RebTrOw, NTX=20, TB=1748702144.86s, D=0.27s
R=29430, TT=RebCr, NTX=60, TB=1748702145.14s, D=0.32s
R=29431, TT=RebTrOw, NTX=20, TB=1748702147.03s, D=0.26s
R=29431, TT=RebCr, NTX=65, TB=1748702147.29s, D=0.41s
R=29432, TT=RebTrOw, NTX=20, TB=1748702149.33s, D=0.24s
R=29432, TT=RebCr, NTX=69, TB=1748702149.57s, D=0.38s
R=29433, TT=RebTrOw, NTX=20, TB=1748702151.57s, D=0.26s
R=29433, TT=RebCr, NTX=68, TB=1748702151.83s, D=0.28s
R=29434, TT=RebTrOw, NTX=20, TB=1748702153.70s, D=0.28s
R=29434, TT=RebCr, NTX=50, TB=1748702153.98s, D=0.30s
R=29435, TT=RebTrOw, NTX=20, TB=1748702155.90s, D=0.30s
R=29435, TT=RebCr, NTX=67, TB=1748702156.20s, D=0.33s
R=29436, TT=RebTrOw, NTX=20, TB=1748702158.19s, D=0.17s
R=29436, TT=RebCr, NTX=63, TB=1748702158.36s, D=0.33s
R=29437, TT=RebTrOw, NTX=20, TB=1748702160.47s, D=0.27s
R=29437, TT=RebCr, NTX=61, TB=1748702160.74s, D=0.38s
R=29438, TT=RebTrOw, NTX=20, TB=1748702162.75s, D=0.24s
R=29438, TT=RebCr, NTX=64, TB=1748702162.99s, D=0.44s
R=29439, TT=RebTrOw, NTX=20, TB=1748702165.23s, D=0.28s
R=29439, TT=RebCr, NTX=62, TB=1748702165.50s, D=0.36s
R=29440, TT=RebTrOw, NTX=20, TB=1748702167.51s, D=0.26s
R=29440, TT=RebCr, NTX=63, TB=1748702167.78s, D=0.27s
R=29441, TT=RebTrOw, NTX=20, TB=1748702169.89s, D=0.27s
R=29441, TT=RebCr, NTX=64, TB=1748702170.16s, D=0.27s
R=29442, TT=RebTrOw, NTX=20, TB=1748702171.93s, D=0.15s
R=29442, TT=RebCr, NTX=59, TB=1748702172.08s, D=0.38s
R=29443, TT=RebTrOw, NTX=20, TB=1748702174.39s, D=0.25s
R=29443, TT=RebCr, NTX=61, TB=1748702174.64s, D=0.34s
R=29444, TT=RebTrOw, NTX=20, TB=1748702176.62s, D=0.24s
R=29444, TT=RebCr, NTX=63, TB=1748702176.86s, D=0.41s
R=29445, TT=RebTrOw, NTX=20, TB=1748702178.96s, D=0.28s
R=29445, TT=RebCr, NTX=52, TB=1748702179.24s, D=0.32s
R=29446, TT=RebTrOw, NTX=20, TB=1748702181.07s, D=0.18s
R=29446, TT=RebCr, NTX=72, TB=1748702181.25s, D=0.36s
R=29447, TT=RebTrOw, NTX=20, TB=1748702183.40s, D=0.23s
R=29447, TT=RebCr, NTX=54, TB=1748702183.64s, D=0.34s
R=29448, TT=RebTrOw, NTX=20, TB=1748702185.63s, D=0.25s
R=29448, TT=RebCr, NTX=61, TB=1748702185.88s, D=0.41s
R=29449, TT=RebTrOw, NTX=20, TB=1748702187.90s, D=0.26s
R=29449, TT=RebCr, NTX=57, TB=1748702188.16s, D=0.36s
R=29450, TT=RebTrOw, NTX=20, TB=1748702190.18s, D=0.29s
R=29450, TT=RebCr, NTX=68, TB=1748702190.47s, D=0.31s
R=29451, TT=RebTrOw, NTX=20, TB=1748702192.38s, D=0.26s
R=29451, TT=RebCr, NTX=58, TB=1748702192.64s, D=0.38s
R=29452, TT=RebTrOw, NTX=20, TB=1748702194.66s, D=0.26s
R=29452, TT=RebCr, NTX=65, TB=1748702194.92s, D=0.38s
R=29453, TT=RebTrOw, NTX=20, TB=1748702196.92s, D=0.26s
R=29453, TT=RebCr, NTX=56, TB=1748702197.18s, D=0.35s
R=29454, TT=RebTrOw, NTX=20, TB=1748702199.14s, D=0.29s
R=29454, TT=RebCr, NTX=67, TB=1748702199.43s, D=0.40s
R=29455, TT=RebTrOw, NTX=20, TB=1748702201.43s, D=0.27s
R=29455, TT=RebCr, NTX=47, TB=1748702201.69s, D=0.31s
R=29456, TT=RebTrOw, NTX=20, TB=1748702203.58s, D=0.20s
R=29456, TT=RebCr, NTX=53, TB=1748702203.77s, D=0.31s
R=29457, TT=RebTrOw, NTX=20, TB=1748702205.88s, D=0.33s
R=29457, TT=RebCr, NTX=54, TB=1748702206.21s, D=0.33s
R=29458, TT=RebTrOw, NTX=20, TB=1748702208.22s, D=0.30s
R=29458, TT=RebCr, NTX=62, TB=1748702208.53s, D=0.29s
R=29459, TT=RebTrOw, NTX=20, TB=1748702210.42s, D=0.26s
R=29459, TT=RebCr, NTX=66, TB=1748702210.68s, D=0.39s
R=29460, TT=RebTrOw, NTX=20, TB=1748702212.50s, D=0.15s
R=29460, TT=RebCr, NTX=63, TB=1748702212.65s, D=0.45s
R=29461, TT=RebTrOw, NTX=20, TB=1748702214.89s, D=0.24s
R=29461, TT=RebCr, NTX=63, TB=1748702215.13s, D=0.36s
R=29462, TT=RebTrOw, NTX=20, TB=1748702217.12s, D=0.26s
R=29462, TT=RebCr, NTX=61, TB=1748702217.38s, D=0.33s
R=29463, TT=RebTrOw, NTX=20, TB=1748702219.33s, D=0.28s
R=29463, TT=RebCr, NTX=64, TB=1748702219.61s, D=0.36s
R=29464, TT=RebTrOw, NTX=20, TB=1748702221.62s, D=0.26s
R=29464, TT=RebCr, NTX=59, TB=1748702221.88s, D=0.38s
R=29465, TT=RebTrOw, NTX=20, TB=1748702223.94s, D=0.32s
R=29465, TT=RebCr, NTX=60, TB=1748702224.26s, D=0.44s
R=29466, TT=RebTrOw, NTX=20, TB=1748702226.40s, D=0.27s
R=29466, TT=RebCr, NTX=58, TB=1748702226.67s, D=0.35s
R=29467, TT=RebTrOw, NTX=20, TB=1748702228.53s, D=0.15s
R=29467, TT=RebCr, NTX=55, TB=1748702228.67s, D=0.44s
R=29468, TT=RebTrOw, NTX=20, TB=1748702230.91s, D=0.21s
R=29468, TT=RebCr, NTX=66, TB=1748702231.12s, D=0.43s
R=29469, TT=RebTrOw, NTX=20, TB=1748702233.18s, D=0.26s
R=29469, TT=RebCr, NTX=55, TB=1748702233.45s, D=0.30s
R=29470, TT=RebTrOw, NTX=20, TB=1748702235.52s, D=0.26s
R=29470, TT=RebCr, NTX=68, TB=1748702235.79s, D=0.36s
R=29471, TT=RebTrOw, NTX=20, TB=1748702237.68s, D=0.19s
R=29471, TT=RebCr, NTX=63, TB=1748702237.87s, D=0.36s
R=29472, TT=RebTrOw, NTX=20, TB=1748702240.00s, D=0.29s
R=29472, TT=RebCr, NTX=73, TB=1748702240.29s, D=0.38s
R=29473, TT=RebTrOw, NTX=20, TB=1748702242.31s, D=0.29s
R=29473, TT=RebCr, NTX=55, TB=1748702242.60s, D=0.28s
R=29474, TT=RebTrOw, NTX=20, TB=1748702244.50s, D=0.27s
R=29474, TT=RebCr, NTX=55, TB=1748702244.77s, D=0.37s
R=29475, TT=RebTrOw, NTX=20, TB=1748702246.76s, D=0.25s
R=29475, TT=RebCr, NTX=63, TB=1748702247.01s, D=0.35s
R=29476, TT=RebTrOw, NTX=20, TB=1748702249.00s, D=0.32s
R=29476, TT=RebCr, NTX=47, TB=1748702249.32s, D=0.37s
R=29477, TT=RebTrOw, NTX=20, TB=1748702251.26s, D=0.17s
R=29477, TT=RebCr, NTX=58, TB=1748702251.43s, D=0.31s
R=29478, TT=RebTrOw, NTX=20, TB=1748702253.56s, D=0.24s
R=29478, TT=RebCr, NTX=50, TB=1748702253.80s, D=0.32s
R=29479, TT=RebTrOw, NTX=20, TB=1748702255.78s, D=0.29s
R=29479, TT=RebCr, NTX=58, TB=1748702256.07s, D=0.31s
R=29480, TT=RebTrOw, NTX=20, TB=1748702257.96s, D=0.25s
R=29480, TT=RebCr, NTX=54, TB=1748702258.21s, D=0.33s
R=29481, TT=RebTrOw, NTX=20, TB=1748702260.20s, D=0.29s
R=29481, TT=RebCr, NTX=68, TB=1748702260.49s, D=0.32s
R=29482, TT=RebTrOw, NTX=20, TB=1748702262.45s, D=0.25s
R=29482, TT=RebCr, NTX=59, TB=1748702262.70s, D=0.35s
R=29483, TT=RebTrOw, NTX=20, TB=1748702264.66s, D=0.27s
R=29483, TT=RebCr, NTX=61, TB=1748702264.94s, D=0.39s
R=29484, TT=RebTrOw, NTX=20, TB=1748702266.95s, D=0.24s
R=29484, TT=RebCr, NTX=69, TB=1748702267.19s, D=0.39s
R=29485, TT=RebTrOw, NTX=20, TB=1748702269.20s, D=0.25s
R=29485, TT=RebCr, NTX=60, TB=1748702269.45s, D=0.41s
R=29486, TT=RebTrOw, NTX=20, TB=1748702271.46s, D=0.24s
R=29486, TT=RebCr, NTX=51, TB=1748702271.70s, D=0.35s
R=29487, TT=RebTrOw, NTX=20, TB=1748702273.68s, D=0.28s
R=29487, TT=RebCr, NTX=56, TB=1748702273.96s, D=0.36s
R=29488, TT=RebTrOw, NTX=20, TB=1748702275.96s, D=0.45s
R=29488, TT=RebCr, NTX=52, TB=1748702276.41s, D=0.30s
R=29489, TT=RebTrOw, NTX=20, TB=1748702278.21s, D=0.16s
R=29489, TT=RebCr, NTX=66, TB=1748702278.37s, D=0.44s
R=29490, TT=RebTrOw, NTX=20, TB=1748702280.55s, D=0.17s
R=29490, TT=RebCr, NTX=66, TB=1748702280.72s, D=0.32s
R=29491, TT=RebTrOw, NTX=20, TB=1748702282.91s, D=0.38s
R=29491, TT=RebCr, NTX=54, TB=1748702283.29s, D=0.38s
R=29492, TT=RebTrOw, NTX=20, TB=1748702285.29s, D=0.29s
R=29492, TT=RebCr, NTX=63, TB=1748702285.58s, D=0.37s
R=29493, TT=RebTrOw, NTX=20, TB=1748702287.56s, D=0.24s
R=29493, TT=RebCr, NTX=53, TB=1748702287.80s, D=0.30s
R=29494, TT=RebTrOw, NTX=20, TB=1748702289.96s, D=0.25s
R=29494, TT=RebCr, NTX=53, TB=1748702290.21s, D=0.28s
R=29495, TT=RebTrOw, NTX=20, TB=1748702291.97s, D=0.19s
R=29495, TT=RebCr, NTX=63, TB=1748702292.16s, D=0.42s
R=29496, TT=RebTrOw, NTX=20, TB=1748702294.39s, D=0.27s
R=29496, TT=RebCr, NTX=57, TB=1748702294.66s, D=0.28s
R=29497, TT=RebTrOw, NTX=20, TB=1748702296.73s, D=0.26s
R=29497, TT=RebCr, NTX=59, TB=1748702296.99s, D=0.39s
R=29498, TT=RebTrOw, NTX=20, TB=1748702298.99s, D=0.27s
R=29498, TT=RebCr, NTX=51, TB=1748702299.26s, D=0.35s
R=29499, TT=RebTrOw, NTX=20, TB=1748702301.27s, D=0.30s
R=29499, TT=RebCr, NTX=52, TB=1748702301.57s, D=0.28s
R=29500, TT=RebTrOw, NTX=20, TB=1748702303.47s, D=0.25s
R=29500, TT=RebCr, NTX=52, TB=1748702303.72s, D=0.40s
R=29501, TT=RebTrOw, NTX=20, TB=1748702305.79s, D=0.31s
R=29501, TT=RebCr, NTX=57, TB=1748702306.10s, D=0.29s
R=29502, TT=RebTrOw, NTX=20, TB=1748702307.98s, D=0.23s
R=29502, TT=RebCr, NTX=62, TB=1748702308.21s, D=0.38s
R=29503, TT=RebTrOw, NTX=20, TB=1748702310.31s, D=0.26s
R=29503, TT=RebCr, NTX=54, TB=1748702310.57s, D=0.36s
R=29504, TT=RebTrOw, NTX=20, TB=1748702312.63s, D=0.31s
R=29504, TT=RebCr, NTX=58, TB=1748702312.94s, D=0.28s
R=29505, TT=RebTrOw, NTX=20, TB=1748702314.77s, D=0.23s
R=29505, TT=RebCr, NTX=55, TB=1748702315.00s, D=0.43s
R=29506, TT=RebTrOw, NTX=20, TB=1748702317.10s, D=0.26s
R=29506, TT=RebCr, NTX=52, TB=1748702317.36s, D=0.31s
R=29507, TT=RebTrOw, NTX=20, TB=1748702319.33s, D=0.29s
R=29507, TT=RebCr, NTX=63, TB=1748702319.62s, D=0.36s
R=29508, TT=RebTrOw, NTX=20, TB=1748702321.64s, D=0.28s
R=29508, TT=RebCr, NTX=58, TB=1748702321.91s, D=0.31s
R=29509, TT=RebTrOw, NTX=20, TB=1748702323.83s, D=0.25s
R=29509, TT=RebCr, NTX=60, TB=1748702324.07s, D=0.35s
R=29510, TT=RebTrOw, NTX=20, TB=1748702326.06s, D=0.27s
R=29510, TT=RebCr, NTX=51, TB=1748702326.33s, D=0.42s
R=29511, TT=RebTrOw, NTX=20, TB=1748702328.56s, D=0.25s
R=29511, TT=RebCr, NTX=59, TB=1748702328.82s, D=0.34s
R=29512, TT=RebTrOw, NTX=20, TB=1748702330.79s, D=0.25s
R=29512, TT=RebCr, NTX=68, TB=1748702331.04s, D=0.35s
R=29513, TT=RebTrOw, NTX=20, TB=1748702333.03s, D=0.28s
R=29513, TT=RebCr, NTX=61, TB=1748702333.31s, D=0.29s
R=29514, TT=RebTrOw, NTX=20, TB=1748702335.23s, D=0.30s
R=29514, TT=RebCr, NTX=54, TB=1748702335.53s, D=0.27s
R=29515, TT=RebTrOw, NTX=20, TB=1748702337.47s, D=0.24s
R=29515, TT=RebCr, NTX=73, TB=1748702337.70s, D=0.40s
R=29516, TT=RebTrOw, NTX=20, TB=1748702339.62s, D=0.18s
R=29516, TT=RebCr, NTX=67, TB=1748702339.80s, D=0.38s
R=29517, TT=RebTrOw, NTX=20, TB=1748702341.93s, D=0.21s
R=29517, TT=RebCr, NTX=59, TB=1748702342.14s, D=0.51s
R=29518, TT=RebTrOw, NTX=20, TB=1748702344.46s, D=0.26s
R=29518, TT=RebCr, NTX=56, TB=1748702344.72s, D=0.33s
R=29519, TT=RebTrOw, NTX=20, TB=1748702346.82s, D=0.31s
R=29519, TT=RebCr, NTX=71, TB=1748702347.13s, D=0.34s
R=29520, TT=RebTrOw, NTX=20, TB=1748702349.26s, D=0.27s
R=29520, TT=RebCr, NTX=58, TB=1748702349.53s, D=0.30s
R=29521, TT=RebTrOw, NTX=20, TB=1748702351.43s, D=0.25s
R=29521, TT=RebCr, NTX=67, TB=1748702351.68s, D=0.42s
R=29522, TT=RebTrOw, NTX=20, TB=1748702353.59s, D=0.15s
R=29522, TT=RebCr, NTX=65, TB=1748702353.75s, D=0.38s
R=29523, TT=RebTrOw, NTX=20, TB=1748702356.18s, D=0.27s
R=29523, TT=RebCr, NTX=60, TB=1748702356.45s, D=0.38s
R=29524, TT=RebTrOw, NTX=20, TB=1748702358.45s, D=0.28s
R=29524, TT=RebCr, NTX=52, TB=1748702358.73s, D=0.28s
R=29525, TT=RebTrOw, NTX=20, TB=1748702360.69s, D=0.28s
R=29525, TT=RebCr, NTX=63, TB=1748702360.97s, D=0.34s
R=29526, TT=RebTrOw, NTX=20, TB=1748702362.94s, D=0.27s
R=29526, TT=RebCr, NTX=54, TB=1748702363.21s, D=0.36s
R=29527, TT=RebTrOw, NTX=20, TB=1748702365.19s, D=0.30s
R=29527, TT=RebCr, NTX=55, TB=1748702365.49s, D=0.28s
R=29528, TT=RebTrOw, NTX=20, TB=1748702367.44s, D=0.30s
R=29528, TT=RebCr, NTX=63, TB=1748702367.74s, D=0.34s
R=29529, TT=RebTrOw, NTX=20, TB=1748702369.68s, D=0.30s
R=29529, TT=RebCr, NTX=60, TB=1748702369.98s, D=0.33s
R=29530, TT=RebTrOw, NTX=20, TB=1748702371.97s, D=0.26s
R=29530, TT=RebCr, NTX=65, TB=1748702372.23s, D=0.36s
R=29531, TT=RebTrOw, NTX=20, TB=1748702374.22s, D=0.29s
R=29531, TT=RebCr, NTX=60, TB=1748702374.51s, D=0.35s
R=29532, TT=RebTrOw, NTX=20, TB=1748702376.49s, D=0.31s
R=29532, TT=RebCr, NTX=60, TB=1748702376.80s, D=0.30s
R=29533, TT=RebTrOw, NTX=20, TB=1748702378.71s, D=0.25s
R=29533, TT=RebCr, NTX=56, TB=1748702378.96s, D=0.35s
R=29534, TT=RebTrOw, NTX=20, TB=1748702380.94s, D=0.23s
R=29534, TT=RebCr, NTX=60, TB=1748702381.17s, D=0.37s
R=29535, TT=RebTrOw, NTX=20, TB=1748702383.13s, D=0.25s
R=29535, TT=RebCr, NTX=63, TB=1748702383.38s, D=0.35s
R=29536, TT=RebTrOw, NTX=20, TB=1748702385.39s, D=0.25s
R=29536, TT=RebCr, NTX=61, TB=1748702385.63s, D=0.50s
R=29537, TT=RebTrOw, NTX=20, TB=1748702387.76s, D=0.30s
R=29537, TT=RebCr, NTX=65, TB=1748702388.06s, D=0.36s
R=29538, TT=RebTrOw, NTX=20, TB=1748702389.99s, D=0.19s
R=29538, TT=RebCr, NTX=66, TB=1748702390.18s, D=0.32s
R=29539, TT=RebTrOw, NTX=20, TB=1748702392.28s, D=0.23s
R=29539, TT=RebCr, NTX=56, TB=1748702392.51s, D=0.34s
R=29540, TT=RebTrOw, NTX=20, TB=1748702394.50s, D=0.29s
R=29540, TT=RebCr, NTX=62, TB=1748702394.79s, D=0.36s
R=29541, TT=RebTrOw, NTX=20, TB=1748702396.74s, D=0.24s
R=29541, TT=RebCr, NTX=69, TB=1748702396.98s, D=0.34s
R=29542, TT=RebTrOw, NTX=20, TB=1748702399.02s, D=0.30s
R=29542, TT=RebCr, NTX=56, TB=1748702399.31s, D=0.29s
R=29543, TT=RebTrOw, NTX=20, TB=1748702401.24s, D=0.32s
R=29543, TT=RebCr, NTX=54, TB=1748702401.55s, D=0.31s
R=29544, TT=RebTrOw, NTX=20, TB=1748702403.95s, D=0.25s
R=29544, TT=RebCr, NTX=76, TB=1748702404.21s, D=0.27s
R=29545, TT=RebTrOw, NTX=20, TB=1748702406.20s, D=0.26s
R=29545, TT=RebCr, NTX=67, TB=1748702406.45s, D=0.38s
R=29546, TT=RebTrOw, NTX=20, TB=1748702408.67s, D=0.24s
R=29546, TT=RebCr, NTX=63, TB=1748702408.91s, D=0.40s
R=29547, TT=RebTrOw, NTX=20, TB=1748702411.04s, D=0.27s
R=29547, TT=RebCr, NTX=65, TB=1748702411.31s, D=0.30s
R=29548, TT=RebTrOw, NTX=20, TB=1748702413.19s, D=0.26s
R=29548, TT=RebCr, NTX=65, TB=1748702413.46s, D=0.40s
R=29549, TT=RebTrOw, NTX=20, TB=1748702415.51s, D=0.21s
R=29549, TT=RebCr, NTX=54, TB=1748702415.72s, D=0.33s
R=29550, TT=RebTrOw, NTX=20, TB=1748702417.75s, D=0.21s
R=29550, TT=RebCr, NTX=64, TB=1748702417.96s, D=0.34s
R=29551, TT=RebTrOw, NTX=20, TB=1748702420.07s, D=0.29s
R=29551, TT=RebCr, NTX=53, TB=1748702420.36s, D=0.32s
R=29552, TT=RebTrOw, NTX=20, TB=1748702422.28s, D=0.31s
R=29552, TT=RebCr, NTX=63, TB=1748702422.59s, D=0.33s
R=29553, TT=RebTrOw, NTX=20, TB=1748702424.49s, D=0.27s
R=29553, TT=RebCr, NTX=58, TB=1748702424.75s, D=0.39s
R=29554, TT=RebTrOw, NTX=20, TB=1748702426.76s, D=0.28s
R=29554, TT=RebCr, NTX=60, TB=1748702427.04s, D=0.35s
R=29555, TT=RebTrOw, NTX=20, TB=1748702429.02s, D=0.34s
R=29555, TT=RebCr, NTX=59, TB=1748702429.36s, D=0.33s
R=29556, TT=RebTrOw, NTX=20, TB=1748702431.33s, D=0.26s
R=29556, TT=RebCr, NTX=50, TB=1748702431.59s, D=0.36s
R=29557, TT=RebTrOw, NTX=20, TB=1748702433.59s, D=0.27s
R=29557, TT=RebCr, NTX=54, TB=1748702433.86s, D=0.31s
R=29558, TT=RebTrOw, NTX=20, TB=1748702435.79s, D=0.30s
R=29558, TT=RebCr, NTX=58, TB=1748702436.09s, D=0.36s
R=29559, TT=RebTrOw, NTX=20, TB=1748702438.09s, D=0.28s
R=29559, TT=RebCr, NTX=58, TB=1748702438.36s, D=0.34s
R=29560, TT=RebTrOw, NTX=20, TB=1748702440.32s, D=0.27s
R=29560, TT=RebCr, NTX=59, TB=1748702440.59s, D=0.35s
R=29561, TT=RebTrOw, NTX=20, TB=1748702442.58s, D=0.27s
R=29561, TT=RebCr, NTX=75, TB=1748702442.86s, D=0.32s
R=29562, TT=RebTrOw, NTX=20, TB=1748702444.79s, D=0.22s
R=29562, TT=RebCr, NTX=58, TB=1748702445.01s, D=0.40s
R=29563, TT=RebTrOw, NTX=20, TB=1748702447.00s, D=0.25s
R=29563, TT=RebCr, NTX=70, TB=1748702447.25s, D=0.41s
R=29564, TT=RebTrOw, NTX=20, TB=1748702449.29s, D=0.29s
R=29564, TT=RebCr, NTX=71, TB=1748702449.58s, D=0.35s
R=29565, TT=RebTrOw, NTX=20, TB=1748702451.58s, D=0.31s
R=29565, TT=RebCr, NTX=52, TB=1748702451.89s, D=0.30s
R=29566, TT=RebTrOw, NTX=20, TB=1748702453.81s, D=0.30s
R=29566, TT=RebCr, NTX=67, TB=1748702454.11s, D=0.36s
